texto,real
@americanair are you expecting delays/cancelled flightlations at dallas on 25/26th due to the snow? nothing like monday i hope!,0
"@americanair just look at rdu airport. please think about the safety of your passengers. we cant get to rdu safely!

http://t.co/wdyekvb1ze",-1
@americanair please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?,-1
@americanair the flight was delayed 5 times. spent almost 40min on the tarmac. i'll reconsider my future flight options.,-1
@americanair oh it's nothing my issue was already resolved and i am in the air,1
@americanair filled out a baggage claim over the phone last night. check the status to discover the rep confused arkansas for alaska 😒,-1
@americanair i need an answer why we can't get into wichita falls.,-1
@americanair #americanairlines says most bags left in miami have been returned following mechanical glitch &gt;&gt; http://t.co/ib8kyjbcjm,-1
@americanair i need refund.,-1
"@americanair really needs to get a a clue and start treating people like humans, not animals. #americandairlinessucks",-1
@americanair why is raleigh not on the updated southern states advisory???,-1
@americanair hi we have lost and found solution we want to offer for free to assist with contacting people when items are found,-1
@americanair and it's not a inconvenience it is a disaster. it's a $500 phone bill from you that you refuse to pay,-1
@americanair have your experts seen this? this is right at rdu airport. http://t.co/mplio6dygn,0
"@americanair stop sending me back to ""customer relations ""i have hand written a letter to them, send in a letter, called them, no help!!",-1
@americanair is large wichita falls airport not receiving any arrivals? i have called and no one answers. i been waiting for 1 day,-1
"@americanair 
can you tell me what that means? i work and just need an estimated time of arrival please? i need my laptop for work. thanks",-1
@americanair waiting an hour now for a pilot aa3688. is there a pilot in the house at dfw?,-1
@americanair kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,1
@americanair do you offer group pricing discounts by any chance?,0
@americanair now i understand!!,0
@americanair airline trouble this winter &amp; not getting good customer service? contact http://t.co/aqjn4hwnac we negotiate w/companies foru!,-1
"@americanair i guess that is your way of saying thanks for sharing but i can't help you, good luck. happy birthday to me. ugh",-1
"@americanair lots of upset people, freezing terminal, and no gate agent. kept us waiting on plane beyond allowable time length.",-1
@americanair the pilot admitted to us that this delay is entirely because of aa incompetence and poor equip checks.,-1
@americanair fly my child,0
@americanair yes i am. 2495/1170. rno departure at 1229 on 2/25 w/connection at dfw to lga. i can do the 1120am to lax and then to jfk,-1
@americanair how are you going to compensate all of whose days/plans have been ruined because of the aa3490 delay/pending cancelled flightlation?,-1
@americanair lost and found is like talking to a hormonal teenager who refuses to talk to you. #useless #wastedeffort #fail,-1
@americanair oh they seem to have reappeared now lol,0
@americanair and then wanted to change it to ba for avios.,0
@americanair oh that seems to have undone the seat selections in mce. we only wanted the cx card on there to select the free seats,-1
"@americanair to announce during boarding that you chose to limit catering to the point that you will run out shows a lack of planning, imo.",-1
@americanair thanks for the quick response - it's appreciated!,1
"@americanair 
thank you for responding...my laptop is in my bag and i need it for work. i am worried. the file code is utevgw.",0
@americanair guess that's what i get for bragging on you. i fly you by choice unlike others who fly because they don't have other options js,-1
@americanair thanks for the update,1
@americanair thanks for finally letting me get through to book my flight. frustration set in... #donedeal #talktoahuman,-1
@americanair i guess i was one of the select few that hadn't had many problems before this and all the sudden my whole trip got jacked,-1
"yes, and it gets disconnected due to the lack of wifi strength “@americanair: @mauererpower have you reached out to @gogo for help, david?”",-1
"@americanair the communications seems to be an issue too, no?",-1
@americanair hi guys.i have 2/25 rno-dfw tomorrow.plane coming from dfw with bad weather in am.should i consider fê-route as i have connect?,0
"@americanair traveling with my infant: do you check the carseat for free? if so, do you provide a bag? someone told me but wanted to confirm",0
@americanair now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another???,-1
@americanair dm me and i can explain the whole story. i should have been on an earlier flight not us1937,-1
@americanair lets hope it stays that way.big thanks to your ground/outside crews all across the us the last month. great fb post yesterday.,1
"@americanair 
hello...my baggage has been lost in another city. can anyone help me with this?",-1
@americanair my boss is :),1
"@americanair sitting on plane in columbus, supposed to leave an hour ago. now the mechanic can't find a tool to service the shock absorber.",-1
"@americanair not here yet, but i plan on it. if you could have them fly low and slow right in front of me, that would be great. ;-)",0
@americanair forgot to select my ksml on my flight to la and it's a few minutes under the 24 hour mark. is there any way to change it?,0
@americanair i picked the nonstop flight bc i had things to get to. should’ve taken diff route or airline i suppose!,-1
@americanair your response has been incredible. truly amazed at the steps you have taken to enhance your customer relations. big thank you 😄,1
@americanair i'll dm you.,0
"@americanair yes, talked to them. fll says is at central. central says is at fll and here we go again. i'm betting this will go 6 mths",-1
@americanair but the issue is were waiting on rampers to close the door..only to waste more fuel&amp;likely to be told we need more fuel.#cycle,-1
@americanair is there lack of communication/competition between the american and the air by any chance?,-1
"@americanair i can dm it to you, if you follow me",0
"@americanair no, had already waited an hour for it and wanted to get home.",-1
"@americanair 4285. apparently we’re told, staff on the ground keep promising to come and they don’t.",-1
